iter	Passed	Remaining
3215	163425	90656
3216	163472	90603
3217	163534	90558
3218	163583	90506
3219	163632	90455
3220	163687	90406
3221	163746	90360
3222	163796	90309
3223	163846	90258
3224	163900	90208
3225	163949	90156
3226	163997	90104
3227	164051	90055
3228	164110	90009
3229	164167	89961
3230	164215	89909
3231	164262	89856
3232	164310	89804
3233	164360	89752
3234	164410	89701
3235	164466	89653
3236	164519	89603
3237	164570	89553
3238	164622	89502
3239	164677	89454
3240	164724	89401
3241	164775	89350
3242	164827	89300
3243	164880	89250
3244	164945	89207
3245	164993	89155
3246	165050	89107
3247	165099	89056
3248	165139	88999
3249	165192	88949
3250	165239	88896
3251	165280	88840
3252	165332	88790
3253	165381	88738
3254	165433	88688
3255	165482	88636
3256	165542	88590
3257	165613	88551
3258	165674	88505
3259	165729	88457
3260	165782	88406
3261	165836	88358
3262	165892	88310
3263	165951	88263
3264	166000	88211
3265	166055	88162
3266	166111	88114
3267	166169	88067
3268	166219	88016
3269	166271	87966
3270	166319	87913
3271	166373	87864
3272	166421	87812
3273	166467	87759
3274	166523	87711
3275	166601	87674
3276	166654	87624
3277	166697	87569
3278	166743	87516
3279	166790	87463
3280	166839	87411
3281	166886	87358
3282	166932	87305
3283	166977	87251
3284	167018	87195
3285	167072	87145
3286	167124	87096
3287	167171	87042
3288	167216	86989
3289	167266	86937
3290	167307	86881
3291	167356	86830
3292	167402	86776
3293	167447	86722
3294	167497	86671
3295	167549	86621
3296	167607	86574
3297	167654	86521
3298	167699	86467
3299	167746	86414
3300	167795	86363
3301	167843	86311
3302	167893	86259
3303	167942	86207
3304	167989	86155
3305	168054	86111
3306	168103	86059
3307	168160	86011
3308	168215	85963
3309	168265	85912
3310	168317	85861
3311	168365	85809
3312	168411	85755
3313	168458	85703
3314	168507	85651
3315	168555	85599
3316	168609	85550
3317	168658	85498
3318	168708	85447
3319	168761	85397
3320	168806	85343
3321	168853	85290
3322	168893	85234
3323	168951	85187
3324	168992	85131
3325	169047	85083
3326	169098	85032
3327	169145	84979
3328	169192	84926
3329	169251	84879
3330	169303	84829
3331	169336	84769
3332	169370	84710
3333	169411	84654
3334	169457	84601
3335	169510	84551
3336	169558	84499
3337	169610	84449
3338	169657	84396
3339	169706	84345
3340	169757	84294
3341	169815	84246
3342	169853	84189
3343	169901	84137
3344	169949	84085
3345	169987	84028
3346	170043	83980
3347	170090	83927
3348	170136	83874
3349	170177	83818
3350	170225	83766
3351	170267	83711
3352	170310	83656
3353	170353	83602
3354	170401	83549
3355	170443	83494
3356	170482	83438
3357	170524	83383
3358	170560	83325
3359	170626	83282
3360	170681	83233
3361	170733	83182
3362	170786	83133
3363	170826	83077
3364	170874	83025
3365	170938	82981
3366	170992	82931
3367	171041	82879
3368	171090	82828
3369	171136	82775
3370	171194	82728
3371	171248	82678
3372	171297	82627
3373	171350	82577
3374	171396	82524
3375	171451	82475
3376	171511	82429
3377	171561	82377
3378	171614	82328
3379	171668	82279
3380	171722	82229
3381	171776	82180
3382	171821	82126
3383	171873	82076
3384	171923	82025
3385	171970	81973
3386	172025	81924
3387	172078	81874
3388	172125	81821
3389	172176	81771
3390	172230	81721
3391	172278	81669
3392	172327	81618
3393	172378	81567
3394	172432	81518
3395	172484	81467
3396	172536	81417
3397	172598	81372
3398	172646	81320
3399	172695	81268
3400	172746	81217
3401	172795	81166
3402	172843	81113
3403	172893	81062
3404	172940	81010
3405	172988	80958
3406	173044	80910
3407	173092	80857
3408	173137	80804
3409	173189	80753
3410	173237	80701
3411	173283	80649
3412	173333	80597
3413	173389	80549
3414	173443	80499
3415	173492	80448
3416	173541	80396
3417	173597	80348
3418	173667	80306
3419	173721	80257
3420	173770	80205
3421	173823	80155
3422	173877	80106
3423	173928	80055
3424	173976	80003
3425	174026	79952
3426	174080	79903
3427	174132	79853
3428	174179	79800
3429	174225	79747
3430	174277	79697
3431	174331	79648
3432	174385	79598
3433	174430	79545
3434	174480	79494
3435	174540	79447
3436	174603	79402
3437	174661	79354
3438	174712	79303
3439	174763	79253
3440	174815	79203
3441	174874	79156
3442	174921	79103
3443	174974	79053
3444	175025	79002
3445	175076	78952
3446	175124	78900
3447	175169	78846
3448	175235	78802
3449	175292	78754
3450	175345	78704
3451	175399	78655
3452	175449	78604
3453	175496	78551
3454	175554	78503
3455	175616	78458
3456	175664	78406
3457	175711	78353
3458	175759	78301
3459	175808	78249
3460	175860	78199
3461	175914	78150
3462	175962	78098
3463	176016	78048
3464	176073	78000
3465	176123	77949
3466	176173	77898
3467	176225	77847
3468	176274	77796
3469	176326	77746
3470	176378	77696
3471	176428	77644
3472	176474	77592
3473	176521	77539
3474	176574	77489
3475	176623	77437
3476	176674	77387
3477	176721	77334
3478	176770	77283
3479	176826	77234
3480	176874	77182
3481	176927	77132
3482	176981	77083
3483	177037	77034
3484	177088	76984
3485	177139	76933
3486	177186	76880
3487	177232	76827
3488	177272	76772
3489	177320	76720
3490	177379	76673
3491	177428	76621
3492	177466	76565
3493	177512	76512
3494	177567	76463
3495	177617	76412
3496	177666	76360
3497	177711	76307
3498	177761	76255
3499	177810	76204
3500	177863	76154
3501	177913	76103
3502	177964	76052
3503	178006	75998
3504	178061	75949
3505	178117	75900
3506	178174	75852
3507	178221	75800
3508	178278	75751
3509	178337	75704
3510	178378	75649
3511	178434	75601
3512	178491	75552
3513	178544	75502
3514	178596	75452
3515	178644	75400
3516	178690	75347
3517	178739	75296
3518	178788	75244
3519	178839	75193
3520	178876	75137
3521	178921	75083
3522	178971	75032
3523	179028	74984
3524	179083	74935
3525	179132	74884
3526	179192	74836
3527	179252	74790
3528	179300	74738
3529	179341	74683
3530	179389	74631
3531	179438	74579
3532	179487	74528
3533	179535	74476
3534	179592	74427
3535	179649	74379
3536	179699	74328
3537	179749	74277
3538	179802	74227
3539	179848	74175
3540	179902	74125
3541	179962	74078
3542	180009	74026
3543	180059	73974
3544	180106	73922
3545	180166	73875
3546	180214	73823
3547	180262	73771
3548	180315	73721
3549	180366	73670
3550	180429	73624
3551	180479	73573
3552	180528	73522
3553	180583	73473
3554	180620	73416
3555	180665	73363
3556	180708	73309
3557	180759	73258
3558	180805	73206
3559	180850	73153
3560	180891	73098
3561	180938	73045
3562	180994	72997
3563	181050	72948
3564	181092	72894
3565	181147	72844
3566	181189	72790
3567	181239	72739
3568	181295	72690
3569	181351	72642
3570	181404	72592
3571	181459	72543
3572	181499	72488
3573	181557	72440
3574	181610	72390
3575	181673	72344
3576	181722	72292
3577	181769	72240
3578	181813	72187
3579	181857	72133
3580	181908	72082
3581	181948	72027
3582	181993	71974
3583	182047	71924
3584	182097	71874
3585	182145	71821
3586	182190	71769
3587	182231	71714
3588	182296	71668
3589	182344	71617
3590	182385	71562
3591	182433	71510
3592	182484	71460
3593	182550	71415
3594	182597	71363
3595	182638	71308
3596	182692	71258
3597	182742	71207
3598	182791	71156
3599	182837	71103
3600	182891	71053
3601	182932	70999
3602	182975	70945
3603	183027	70895
3604	183079	70844
3605	183139	70797
3606	183188	70746
3607	183239	70695
3608	183285	70643
3609	183331	70590
3610	183374	70536
3611	183422	70484
3612	183470	70432
3613	183524	70383
3614	183589	70337
3615	183657	70293
3616	183735	70253
3617	183796	70206
3618	183848	70156
3619	183897	70104
3620	183938	70049
3621	183988	69998
3622	184034	69946
3623	184076	69892
3624	184125	69840
3625	184174	69789
3626	184215	69734
3627	184272	69686
3628	184333	69639
3629	184380	69587
3630	184422	69532
3631	184473	69482
3632	184521	69430
3633	184576	69381
3634	184630	69331
3635	184683	69281
3636	184745	69235
3637	184796	69184
3638	184838	69130
3639	184879	69075
3640	184948	69031
3641	185008	68984
3642	185056	68932
3643	185098	68878
3644	185139	68824
3645	185190	68773
3646	185241	68722
3647	185279	68667
3648	185323	68613
3649	185367	68560
3650	185436	68516
3651	185488	68466
3652	185544	68417
3653	185591	68365
3654	185638	68313
3655	185685	68260
3656	185731	68208
3657	185779	68156
3658	185831	68106
3659	185880	68054
3660	185942	68007
3661	185993	67957
3662	186041	67905
3663	186087	67852
3664	186136	67801
3665	186186	67750
3666	186245	67702
3667	186293	67650
3668	186334	67596
3669	186384	67545
3670	186432	67493
3671	186490	67445
3672	186542	67395
3673	186595	67345
3674	186644	67293
3675	186697	67243
3676	186753	67194
3677	186801	67142
3678	186849	67090
3679	186909	67043
3680	186973	66997
3681	187019	66945
3682	187068	66893
3683	187115	66841
3684	187163	66789
3685	187214	66739
3686	187260	66686
3687	187312	66636
3688	187366	66586
3689	187413	66534
3690	187465	66483
3691	187510	66431
3692	187553	66377
3693	187597	66324
3694	187640	66271
3695	187687	66218
3696	187730	66165
3697	187771	66111
3698	187821	66060
3699	187869	66008
3700	187917	65956
3701	187960	65902
3702	188012	65852
3703	188076	65806
3704	188127	65755
3705	188179	65705
3706	188220	65651
3707	188265	65598
3708	188318	65548
3709	188361	65495
3710	188404	65441
3711	188455	65390
3712	188505	65339
3713	188562	65291
3714	188612	65240
3715	188659	65188
3716	188701	65134
3717	188744	65080
3718	188800	65031
3719	188846	64979
3720	188894	64927
3721	188945	64876
3722	188997	64826
3723	189040	64773
3724	189092	64722
3725	189146	64673
3726	189198	64623
3727	189240	64569
3728	189307	64523
3729	189357	64472
3730	189402	64420
3731	189446	64367
3732	189489	64313
3733	189544	64264
3734	189592	64212
3735	189632	64158
3736	189673	64104
3737	189732	64056
3738	189786	64006
3739	189834	63954
3740	189875	63900
3741	189917	63847
3742	189961	63794
3743	190008	63742
3744	190050	63688
3745	190103	63638
3746	190151	63586
3747	190199	63534
3748	190256	63486
3749	190321	63440
3750	190365	63387
3751	190406	63333
3752	190447	63279
3753	190503	63230
3754	190549	63178
3755	190591	63124
3756	190632	63070
3757	190681	63019
3758	190735	62969
3759	190770	62913
3760	190811	62859
3761	190860	62808
3762	190904	62755
3763	190949	62702
3764	191009	62655
3765	191052	62601
3766	191098	62549
3767	191145	62497
3768	191187	62444
3769	191230	62390
3770	191275	62338
3771	191327	62287
3772	191389	62241
3773	191461	62197
3774	191504	62143
3775	191557	62093
3776	191607	62042
3777	191648	61988
3778	191692	61935
3779	191744	61885
3780	191789	61833
3781	191838	61782
3782	191880	61728
3783	191926	61676
3784	191976	61625
3785	192022	61573
3786	192072	61521
3787	192114	61468
3788	192160	61416
3789	192209	61365
3790	192251	61311
3791	192300	61260
3792	192347	61208
3793	192392	61155
3794	192445	61105
3795	192489	61053
3796	192566	61010
3797	192618	60960
3798	192670	60910
3799	192720	60859
3800	192759	60804
3801	192804	60752
3802	192855	60701
3803	192904	60650
3804	192948	60597
3805	192992	60544
3806	193034	60491
3807	193087	60441
3808	193134	60389
3809	193177	60336
3810	193224	60284
3811	193264	60230
3812	193308	60177
3813	193347	60123
3814	193385	60068
3815	193423	60014
3816	193467	59961
3817	193526	59913
3818	193578	59862
3819	193629	59812
3820	193670	59758
3821	193718	59706
3822	193766	59655
3823	193817	59604
3824	193885	59559
3825	193926	59506
3826	193974	59454
3827	194027	59404
3828	194075	59353
3829	194119	59300
3830	194164	59247
3831	194216	59197
3832	194268	59147
3833	194459	59139
3834	194519	59091
3835	194563	59038
3836	194609	58986
3837	194650	58932
3838	194714	58885
3839	194765	58835
3840	194816	58784
3841	194864	58733
3842	194915	58682
3843	194971	58633
3844	195023	58583
3845	195074	58532
3846	195123	58481
3847	195172	58429
3848	195213	58376
3849	195256	58323
3850	195297	58269
3851	195337	58215
3852	195384	58163
3853	195430	58111
3854	195475	58059
3855	195529	58009
3856	195571	57956
3857	195625	57906
3858	195670	57854
3859	195727	57805
3860	195784	57756
3861	195836	57706
3862	195877	57652
3863	195929	57602
3864	195979	57551
3865	196027	57500
3866	196070	57446
3867	196119	57395
3868	196168	57344
3869	196218	57293
3870	196266	57242
3871	196309	57189
3872	196355	57137
3873	196408	57087
3874	196456	57035
3875	196508	56985
3876	196560	56935
3877	196612	56884
3878	196666	56835
3879	196709	56781
3880	196750	56728
3881	196797	56676
3882	196849	56626
3883	196899	56575
3884	196959	56527
3885	197006	56475
3886	197047	56422
3887	197098	56371
3888	197140	56318
3889	197189	56267
3890	197239	56216
3891	197286	56164
3892	197343	56115
3893	197402	56067
3894	197440	56013
3895	197486	55961
3896	197537	55910
3897	197580	55857
3898	197635	55808
3899	197684	55757
3900	197726	55703
3901	197775	55652
3902	197823	55601
3903	197866	55548
3904	197915	55497
3905	197970	55447
3906	198019	55396
3907	198072	55346
3908	198121	55295
3909	198172	55244
3910	198218	55192
3911	198258	55139
3912	198298	55085
3913	198339	55032
3914	198387	54980
3915	198437	54930
3916	198478	54876
3917	198534	54827
3918	198582	54776
3919	198624	54723
3920	198666	54669
3921	198718	54619
3922	198761	54567
3923	198816	54517
3924	198856	54464
3925	198904	54412
3926	198953	54361
3927	199005	54311
3928	199053	54259
3929	199116	54212
3930	199160	54159
3931	199210	54109
3932	199262	54058
3933	199321	54010
3934	199368	53958
3935	199411	53905
3936	199468	53857
3937	199522	53807
3938	199575	53757
3939	199626	53706
3940	199668	53653
3941	199730	53605
3942	199778	53554
3943	199827	53503
3944	199875	53452
3945	199923	53400
3946	199977	53350
3947	200038	53303
3948	200079	53249
3949	200128	53198
3950	200173	53146
3951	200227	53096
3952	200277	53045
3953	200319	52993
3954	200369	52942
3955	200415	52890
3956	200470	52840
3957	200525	52791
3958	200575	52740
3959	200622	52688
3960	200669	52637
3961	200724	52587
3962	200785	52539
3963	200834	52488
3964	200875	52435
3965	200924	52384
3966	200975	52333
3967	201029	52283
3968	201072	52231
3969	201118	52179
3970	201166	52127
3971	201211	52075
3972	201261	52025
3973	201309	51973
3974	201366	51924
3975	201416	51873
3976	201474	51825
3977	201513	51771
3978	201560	51719
3979	201610	51669
3980	201661	51618
3981	201717	51569
3982	201755	51515
3983	201805	51464
3984	201851	51412
3985	201898	51361
3986	201962	51313
3987	202011	51262
3988	202060	51211
3989	202107	51160
3990	202168	51111
3991	202220	51061
3992	202269	51010
3993	202317	50959
3994	202368	50908
3995	202421	50858
3996	202477	50809
3997	202532	50759
3998	202574	50706
3999	202623	50655
4000	202674	50605
4001	202722	50554
4002	202772	50503
4003	202823	50452
4004	202871	50401
4005	202926	50351
4006	202981	50302
4007	203027	50250
4008	203075	50199
4009	203114	50145
4010	203166	50095
4011	203213	50043
4012	203264	49993
4013	203314	49942
4014	203368	49892
4015	203419	49841
4016	203483	49794
4017	203541	49745
4018	203593	49695
4019	203650	49646
4020	203698	49594
4021	203748	49544
4022	203793	49492
4023	203845	49441
4024	203909	49394
4025	203966	49345
4026	204018	49294
4027	204066	49243
4028	204115	49192
4029	204164	49141
4030	204214	49090
4031	204255	49037
4032	204302	48986
4033	204361	48937
4034	204414	48887
4035	204469	48837
4036	204514	48785
4037	204563	48734
4038	204616	48684
4039	204675	48635
4040	204725	48584
4041	204768	48532
4042	204822	48482
4043	204875	48432
4044	204935	48384
4045	204985	48333
4046	205028	48280
4047	205076	48229
4048	205132	48180
4049	205189	48130
4050	205238	48079
4051	205283	48027
4052	205328	47975
4053	205375	47924
4054	205424	47873
4055	205481	47824
4056	205526	47772
4057	205584	47723
4058	205634	47672
4059	205685	47621
4060	205738	47571
4061	205787	47520
4062	205835	47469
4063	205889	47419
4064	205937	47368
4065	205998	47319
4066	206042	47267
4067	206093	47217
4068	206141	47165
4069	206185	47113
4070	206234	47062
4071	206284	47011
4072	206332	46960
4073	206390	46911
4074	206443	46861
4075	206503	46812
4076	206556	46762
4077	206602	46711
4078	206649	46659
4079	206702	46609
4080	206753	46558
4081	206801	46507
4082	206852	46457
4083	206908	46407
4084	206961	46357
4085	207009	46306
4086	207059	46255
4087	207119	46206
4088	207164	46154
4089	207210	46102
4090	207271	46054
4091	207322	46004
4092	207369	45952
4093	207417	45901
4094	207467	45850
4095	207535	45803
4096	207591	45754
4097	207640	45703
4098	207688	45651
4099	207737	45600
4100	207789	45550
4101	207841	45500
4102	207898	45450
4103	207955	45401
4104	208002	45350
4105	208051	45299
4106	208100	45248
4107	208145	45196
4108	208192	45144
4109	208241	45093
4110	208291	45042
4111	208347	44993
4112	208395	44941
4113	208442	44890
4114	208500	44841
4115	208556	44791
4116	208604	44740
4117	208652	44689
4118	208694	44637
4119	208746	44586
4120	208796	44535
4121	208847	44485
4122	208901	44435
4123	208951	44384
4124	209001	44333
4125	209051	44282
4126	209099	44231
4127	209148	44180
4128	209193	44128
4129	209245	44078
4130	209294	44027
4131	209339	43975
4132	209385	43923
4133	209439	43873
4134	209495	43824
4135	209549	43774
4136	209594	43722
4137	209642	43671
4138	209687	43619
4139	209738	43568
4140	209784	43517
4141	209833	43466
4142	209880	43414
4143	209934	43364
4144	209983	43313
4145	210035	43263
4146	210087	43213
4147	210145	43163
4148	210194	43112
4149	210247	43062
4150	210294	43011
4151	210349	42961
4152	210409	42912
4153	210466	42863
4154	210515	42812
4155	210562	42761
4156	210602	42708
4157	210651	42657
4158	210701	42606
4159	210748	42554
4160	210797	42503
4161	210837	42451
4162	210882	42399
4163	210935	42349
4164	210992	42299
4165	211040	42248
4166	211086	42197
4167	211134	42145
4168	211183	42094
4169	211229	42043
4170	211277	41992
4171	211331	41942
4172	211378	41890
4173	211428	41839
4174	211487	41790
4175	211535	41739
4176	211582	41688
4177	211629	41637
4178	211681	41586
4179	211729	41535
4180	211780	41484
4181	211827	41433
4182	211874	41382
4183	211932	41332
4184	211983	41282
4185	212031	41231
4186	212079	41179
4187	212123	41127
4188	212173	41077
4189	212220	41025
4190	212267	40974
4191	212311	40922
4192	212366	40872
4193	212421	40823
4194	212486	40775
4195	212538	40724
4196	212585	40673
4197	212637	40622
4198	212689	40572
4199	212738	40521
4200	212786	40470
4201	212830	40418
4202	212881	40367
4203	212932	40317
4204	212982	40266
4205	213023	40214
4206	213076	40163
4207	213128	40113
4208	213179	40062
4209	213226	40011
4210	213273	39960
4211	213320	39908
4212	213371	39858
4213	213420	39807
4214	213477	39757
4215	213534	39708
4216	213590	39658
4217	213640	39608
4218	213700	39559
4219	213751	39508
4220	213799	39457
4221	213848	39406
4222	213908	39357
4223	213955	39306
4224	214008	39255
4225	214062	39206
4226	214114	39155
4227	214163	39104
4228	214213	39053
4229	214259	39002
4230	214316	38952
4231	214368	38902
4232	214415	38851
4233	214471	38801
4234	214517	38749
4235	214570	38699
4236	214625	38649
4237	214678	38599
4238	214725	38548
4239	214778	38498
4240	214827	38447
4241	214884	38397
4242	214940	38347
4243	214986	38296
4244	215039	38246
4245	215090	38195
4246	215143	38145
4247	215191	38094
4248	215244	38043
4249	215297	37993
4250	215346	37942
4251	215391	37891
4252	215448	37841
4253	215502	37791
4254	215554	37740
4255	215601	37689
4256	215647	37638
4257	215700	37587
4258	215755	37538
4259	215806	37487
4260	215856	37436
4261	215908	37386
4262	215957	37335
4263	216010	37285
4264	216052	37232
4265	216098	37181
4266	216149	37130
4267	216207	37081
4268	216260	37031
4269	216308	36980
4270	216358	36929
4271	216411	36879
4272	216463	36828
4273	216515	36778
4274	216566	36727
4275	216611	36676
4276	216662	36625
4277	216713	36574
4278	216764	36524
4279	216817	36473
4280	216866	36422
4281	216917	36372
4282	216962	36320
4283	217011	36269
4284	217052	36217
4285	217096	36165
4286	217148	36115
4287	217194	36063
4288	217241	36012
4289	217291	35962
4290	217341	35911
4291	217387	35859
4292	217439	35809
4293	217491	35759
4294	217536	35707
4295	217587	35656
4296	217634	35605
4297	217682	35554
4298	217732	35503
4299	217780	35452
4300	217827	35401
4301	217874	35350
4302	217923	35299
4303	217977	35249
4304	218025	35198
4305	218077	35147
4306	218132	35097
4307	218179	35046
4308	218232	34996
4309	218273	34944
4310	218323	34893
4311	218368	34841
4312	218412	34790
4313	218481	34742
4314	218526	34690
4315	218579	34640
4316	218620	34588
4317	218669	34537
4318	218719	34486
4319	218766	34435
4320	218814	34384
4321	218861	34333
4322	218905	34281
4323	218956	34230
4324	219012	34181
4325	219060	34130
4326	219108	34079
4327	219156	34027
4328	219208	33977
4329	219253	33926
4330	219300	33874
4331	219347	33823
4332	219391	33772
4333	219449	33722
4334	219495	33671
4335	219542	33619
4336	219582	33567
4337	219628	33516
4338	219676	33465
4339	219726	33414
4340	219773	33363
4341	219820	33312
4342	219869	33261
4343	219935	33213
4344	219986	33162
4345	220033	33111
4346	220081	33060
4347	220133	33009
4348	220193	32960
4349	220242	32909
4350	220296	32859
4351	220345	32808
4352	220404	32759
4353	220461	32709
4354	220515	32659
4355	220562	32608
4356	220612	32557
4357	220662	32506
4358	220702	32454
4359	220750	32403
4360	220794	32352
4361	220848	32302
4362	220903	32252
4363	220952	32201
4364	221002	32150
4365	221050	32099
4366	221100	32048
4367	221153	31998
4368	221206	31948
4369	221254	31897
4370	221293	31844
4371	221339	31793
4372	221385	31742
4373	221440	31692
4374	221488	31641
4375	221537	31590
4376	221586	31539
4377	221636	31488
4378	221681	31437
4379	221729	31386
4380	221785	31336
4381	221834	31285
4382	221890	31235
4383	221936	31184
4384	221980	31133
4385	222027	31081
4386	222083	31031
4387	222130	30980
4388	222178	30929
4389	222224	30878
4390	222275	30828
4391	222332	30778
4392	222382	30727
4393	222441	30678
4394	222488	30626
4395	222538	30576
4396	222590	30525
4397	222642	30475
4398	222691	30424
4399	222731	30372
4400	222778	30321
4401	222827	30270
4402	222877	30219
4403	222932	30169
4404	222981	30118
4405	223032	30068
4406	223080	30017
4407	223129	29966
4408	223176	29915
4409	223225	29864
4410	223273	29813
4411	223323	29762
4412	223371	29711
4413	223427	29662
4414	223483	29612
4415	223549	29563
4416	223600	29512
4417	223646	29461
4418	223694	29410
4419	223744	29360
4420	223791	29308
4421	223846	29258
4422	223899	29208
4423	223952	29158
4424	224008	29108
4425	224062	29058
4426	224116	29008
4427	224179	28959
4428	224232	28908
4429	224272	28856
4430	224319	28805
4431	224367	28754
4432	224423	28704
4433	224476	28654
4434	224528	28604
4435	224578	28553
4436	224630	28502
4437	224675	28451
4438	224712	28399
4439	224758	28347
4440	224809	28297
4441	224867	28247
4442	224916	28196
4443	224972	28146
4444	225027	28096
4445	225079	28046
4446	225125	27995
4447	225177	27944
4448	225226	27893
4449	225267	27842
4450	225316	27791
4451	225368	27740
4452	225422	27690
4453	225470	27639
4454	225509	27587
4455	225555	27536
4456	225609	27486
4457	225662	27435
4458	225715	27385
4459	225758	27334
4460	225804	27282
4461	225860	27232
4462	225912	27182
4463	225963	27131
4464	226011	27080
4465	226057	27029
4466	226113	26979
4467	226169	26929
4468	226217	26878
4469	226255	26826
4470	226307	26776
4471	226358	26725
4472	226424	26676
4473	226470	26625
4474	226520	26575
4475	226559	26523
4476	226612	26472
4477	226661	26421
4478	226707	26370
4479	226757	26320
4480	226808	26269
4481	226867	26219
4482	226915	26168
4483	226962	26117
4484	227008	26066
4485	227062	26016
4486	227105	25965
4487	227155	25914
4488	227204	25863
4489	227249	25812
4490	227283	25759
4491	227335	25709
4492	227377	25657
4493	227430	25607
4494	227471	25555
4495	227523	25505
4496	227576	25454
4497	227623	25403
4498	227666	25352
4499	227713	25301
4500	227762	25250
4501	227815	25200
4502	227873	25150
4503	227926	25100
4504	227972	25049
4505	228018	24998
4506	228076	24948
4507	228117	24896
4508	228165	24845
4509	228212	24794
4510	228256	24743
4511	228313	24693
4512	228352	24641
4513	228400	24590
4514	228454	24540
4515	228502	24489
4516	228553	24439
4517	228606	24388
4518	228659	24338
4519	228706	24287
4520	228750	24236
4521	228804	24185
4522	228859	24135
4523	228913	24085
4524	228960	24034
4525	229013	23984
4526	229059	23933
4527	229109	23882
4528	229157	23831
4529	229207	23780
4530	229259	23730
4531	229310	23679
4532	229357	23628
4533	229414	23578
4534	229475	23529
4535	229530	23479
4536	229575	23428
4537	229626	23377
4538	229674	23326
4539	229724	23276
4540	229776	23225
4541	229823	23174
4542	229874	23124
4543	229919	23072
4544	229977	23023
4545	230027	22972
4546	230080	22922
4547	230133	22871
4548	230179	22820
4549	230230	22770
4550	230278	22719
4551	230332	22668
4552	230386	22618
4553	230439	22568
4554	230493	22517
4555	230542	22467
4556	230586	22416
4557	230637	22365
4558	230683	22314
4559	230735	22263
4560	230787	22213
4561	230839	22163
4562	230887	22112
4563	230930	22060
4564	230973	22009
4565	231021	21958
4566	231071	21908
4567	231118	21857
4568	231167	21806
4569	231218	21755
4570	231269	21705
4571	231323	21654
4572	231373	21604
4573	231426	21553
4574	231475	21503
4575	231523	21452
4576	231566	21401
4577	231614	21350
4578	231663	21299
4579	231720	21249
4580	231768	21198
4581	231816	21147
4582	231877	21098
4583	231923	21047
4584	231975	20996
4585	232023	20945
4586	232070	20894
4587	232120	20844
4588	232177	20794
4589	232224	20743
4590	232274	20692
4591	232332	20642
4592	232390	20592
4593	232443	20542
4594	232483	20490
4595	232533	20440
4596	232584	20389
4597	232624	20338
4598	232673	20287
4599	232720	20236
4600	232761	20185
4601	232813	20134
4602	232864	20084
4603	232912	20033
4604	232959	19982
4605	233009	19931
4606	233058	19881
4607	233109	19830
4608	233161	19779
4609	233213	19729
4610	233263	19678
4611	233311	19628
4612	233375	19578
4613	233423	19527
4614	233474	19477
4615	233522	19426
4616	233570	19375
4617	233623	19325
4618	233678	19275
4619	233725	19224
4620	233771	19173
4621	233822	19122
4622	233880	19072
4623	233936	19022
4624	233983	18971
4625	234029	18920
4626	234073	18869
4627	234118	18818
4628	234170	18768
4629	234220	18717
4630	234271	18666
4631	234320	18616
4632	234373	18565
4633	234429	18515
4634	234472	18464
4635	234522	18413
4636	234576	18363
4637	234629	18313
4638	234687	18263
4639	234731	18211
4640	234772	18160
4641	234822	18109
4642	234873	18059
4643	234926	18009
4644	234970	17957
4645	235020	17907
4646	235071	17856
4647	235131	17806
4648	235183	17756
4649	235230	17705
4650	235279	17654
4651	235325	17603
4652	235390	17554
4653	235450	17504
4654	235498	17453
4655	235547	17402
4656	235603	17352
4657	235664	17302
4658	235714	17252
4659	235763	17201
4660	235817	17151
4661	235878	17101
4662	235925	17050
4663	235976	16999
4664	236024	16949
4665	236075	16898
4666	236135	16848
4667	236184	16798
4668	236229	16747
4669	236282	16696
4670	236333	16646
4671	236389	16595
4672	236449	16545
4673	236508	16495
4674	236558	16445
4675	236605	16394
4676	236655	16343
4677	236707	16293
4678	236764	16243
4679	236814	16192
4680	236865	16141
4681	236911	16090
4682	236956	16039
4683	237006	15989
4684	237063	15939
4685	237103	15887
4686	237155	15837
4687	237203	15786
4688	237253	15735
4689	237301	15685
4690	237359	15635
4691	237408	15584
4692	237466	15534
4693	237518	15483
4694	237570	15433
4695	237625	15382
4696	237673	15332
4697	237727	15281
4698	237774	15230
4699	237830	15180
4700	237880	15130
4701	237936	15079
4702	237992	15029
4703	238045	14979
4704	238091	14928
4705	238137	14877
4706	238186	14826
4707	238245	14776
4708	238302	14726
4709	238354	14675
4710	238413	14625
4711	238468	14575
4712	238517	14524
4713	238568	14474
4714	238616	14423
4715	238663	14372
4716	238720	14322
4717	238767	14271
4718	238824	14221
4719	238873	14170
4720	238926	14119
4721	238984	14069
4722	239042	14019
4723	239089	13968
4724	239134	13917
4725	239181	13867
4726	239223	13815
4727	239273	13765
4728	239319	13714
4729	239368	13663
4730	239422	13613
4731	239476	13562
4732	239522	13512
4733	239572	13461
4734	239624	13410
4735	239675	13360
4736	239756	13311
4737	239842	13262
4738	239925	13213
4739	239993	13164
4740	240058	13114
4741	240117	13064
4742	240174	13013
4743	240238	12963
4744	240294	12913
4745	240348	12863
4746	240414	12813
4747	240483	12763
4748	240540	12713
4749	240599	12663
4750	240652	12612
4751	240705	12562
4752	240773	12512
4753	240859	12463
4754	240950	12414
4755	241080	12368
4756	241210	12321
4757	241329	12274
4758	241442	12226
4759	241547	12178
4760	241647	12130
4761	241745	12082
4762	241831	12033
4763	241935	11985
4764	242031	11936
4765	242120	11887
4766	242209	11838
4767	242292	11789
4768	242365	11739
