iter	Accuracy	Logloss
1241	0.8282077175	0.3857794522
1242	0.8282077175	0.3857793626
1243	0.8282077175	0.3857793327
1244	0.8282077175	0.3857768225
1245	0.8281771168	0.3857747306
1246	0.8281771168	0.385774641
1247	0.8281771168	0.3857745214
1248	0.8282383182	0.3857325052
1249	0.8282995196	0.3857126626
1250	0.8282995196	0.3857090766
1251	0.8282995196	0.3857062078
1252	0.8282383182	0.385676145
1253	0.8281771168	0.3856219363
1254	0.8281771168	0.3856210697
1255	0.8282383182	0.3855965354
1256	0.8282383182	0.3855962067
1257	0.8282383182	0.3855725091
1258	0.8282995196	0.3855633647
1259	0.8283301203	0.3855344973
1260	0.8283301203	0.3855292975
1261	0.8283301203	0.3855292378
1262	0.8283301203	0.3855128018
1263	0.8282077175	0.3854755371
1264	0.8283301203	0.3854505545
1265	0.8283301203	0.385449658
1266	0.8283301203	0.3854489408
1267	0.8281771168	0.3854189677
1268	0.8281771168	0.3854177425
1269	0.8282689189	0.3853931484
1270	0.8282383182	0.3853667612
1271	0.8282689189	0.3853663728
1272	0.8282689189	0.3853663728
1273	0.8283301203	0.3853395075
1274	0.8283301203	0.3853354732
1275	0.8282995196	0.3853228923
1276	0.8282995196	0.385320143
1277	0.8282995196	0.3853118055
1278	0.8282995196	0.3853117756
1279	0.8282995196	0.3853110883
1280	0.8282995196	0.3853104906
1281	0.8282995196	0.3853104906
1282	0.8282995196	0.3853101021
1283	0.8282995196	0.3853069943
1284	0.828360721	0.3852864643
1285	0.828360721	0.3852856575
1286	0.8284219223	0.385269102
1287	0.828452523	0.3852630357
1288	0.8283913216	0.3852434321
1289	0.8283913216	0.3852428045
1290	0.8284219223	0.3852038066
1291	0.8283913216	0.3851789734
1292	0.8283913216	0.3851789136
1293	0.8283913216	0.3851781964
1294	0.8283913216	0.3851779872
1295	0.8284219223	0.3851538115
1296	0.8284831237	0.3851255417
1297	0.8285137244	0.3851120643
1298	0.8284831237	0.3851103011
1299	0.8285137244	0.3850721997
1300	0.8285137244	0.3850709147
1301	0.8285137244	0.3850707952
1302	0.8284831237	0.3850641013
1303	0.828452523	0.3850566005
1304	0.828452523	0.3850566005
1305	0.8285137244	0.3850278227
1306	0.8285137244	0.385027763
1307	0.8285137244	0.3850277928
1308	0.8285137244	0.3850085778
1309	0.8287279293	0.3849696993
1310	0.8287279293	0.38496952
1311	0.8287279293	0.3849691017
1312	0.8287279293	0.3849595987
1313	0.8287279293	0.3849595688
1314	0.8287279293	0.3849586126
1315	0.8287279293	0.3849292969
1316	0.8287585299	0.384892839
1317	0.8287585299	0.3848860555
1318	0.8287585299	0.3848787938
1319	0.828850332	0.3848477149
1320	0.8288197313	0.3848469679
1321	0.8288197313	0.3848467288
1322	0.8288197313	0.3848454438
1323	0.828850332	0.3848383614
1324	0.8289115334	0.3848317273
1325	0.8289115334	0.3848265275
1326	0.828850332	0.3847887548
1327	0.8288197313	0.3847887249
1328	0.8288197313	0.3847886353
1329	0.8288197313	0.3847886652
1330	0.828850332	0.3847576461
1331	0.8288197313	0.384757676
1332	0.8288197313	0.384752536
1333	0.8288197313	0.3847522073
1334	0.8288197313	0.3847513407
1335	0.8287891306	0.3847266868
1336	0.8287891306	0.3847265972
1337	0.8287891306	0.3847210687
1338	0.8287891306	0.384721009
1339	0.8287891306	0.3847209791
1340	0.8287891306	0.3847195148
1341	0.8287891306	0.3846858062
1342	0.8287891306	0.3846842821
1343	0.8287891306	0.384683804
1344	0.8288197313	0.3846431027
1345	0.8289115334	0.3845858161
1346	0.8289115334	0.3845857862
1347	0.8289421341	0.3845844713
1348	0.8289421341	0.3845844115
1349	0.8289421341	0.3845653757
1350	0.8289421341	0.3845497467
1351	0.8289421341	0.3845497168
1352	0.8289115334	0.3845441585
1353	0.8289421341	0.384532743
1354	0.8289727348	0.3845187276
1355	0.8289727348	0.3845163967
1356	0.8289727348	0.3845163668
1357	0.8289727348	0.3845149025
1358	0.8289727348	0.3845143646
1359	0.8289421341	0.3845023216
1360	0.8290339362	0.3844574067
1361	0.8290339362	0.3844566895
1362	0.8291257382	0.3844371756
1363	0.8291257382	0.3844368767
1364	0.8290951376	0.3844260589
1365	0.8290951376	0.3844260589
1366	0.8290951376	0.384426029
1367	0.8290951376	0.3844259693
1368	0.8290645369	0.3844090253
1369	0.8290645369	0.3843907665
1370	0.8290951376	0.3843725974
1371	0.8290951376	0.3843437897
1372	0.8290951376	0.3843430725
1373	0.8290951376	0.3843430725
1374	0.8291257382	0.3843006678
1375	0.8291869396	0.3842870708
1376	0.8291869396	0.3842843514
1377	0.8291869396	0.3842814527
1378	0.8292175403	0.3842095531
1379	0.8292175403	0.3842093439
1380	0.8293399431	0.3841845107
1381	0.8293399431	0.3841819108
1382	0.8293399431	0.384149547
1383	0.8293399431	0.3841495171
1384	0.8293705438	0.384127493
1385	0.8293705438	0.3841072918
1386	0.8294011445	0.3840983865
1387	0.8294623458	0.3840957567
1388	0.8294623458	0.3840928282
1389	0.8294623458	0.3840623769
1390	0.8295235472	0.3840391873
1391	0.8295235472	0.3840389482
1392	0.8295235472	0.3840388586
1393	0.8295235472	0.3840383804
1394	0.8295235472	0.384015161
1395	0.8295541479	0.3839848591
1396	0.8294623458	0.3839280207
1397	0.8294317452	0.3839160972
1398	0.8294623458	0.383891533
1399	0.8295235472	0.3838778463
1400	0.8295235472	0.3838778463
1401	0.8295847486	0.3838652953
1402	0.8295847486	0.3838652355
1403	0.8295847486	0.3838652056
1404	0.8295847486	0.3838505328
1405	0.8295847486	0.3838504432
1406	0.8295847486	0.383832035
1407	0.8295847486	0.3838135371
1408	0.8295847486	0.3837698175
1409	0.8296153493	0.3837662913
1410	0.8296153493	0.3837581331
1411	0.8295847486	0.383726098
1412	0.8295847486	0.3837241854
1413	0.8295847486	0.3837230499
1414	0.8295847486	0.3837229005
1415	0.8296153493	0.383715848
1416	0.8296153493	0.3837156089
1417	0.8296153493	0.3837155491
1418	0.8296153493	0.3837097816
1419	0.82964595	0.3836693791
1420	0.8296153493	0.3836484308
1421	0.8296765507	0.383635312
1422	0.8296765507	0.3836352821
1423	0.8297071514	0.3836235976
1424	0.8297071514	0.383623508
1425	0.8297071514	0.3836234781
1426	0.8297377521	0.3836113753
1427	0.8297377521	0.3836042032
1428	0.8297377521	0.3836007965
1429	0.8297377521	0.3836007965
1430	0.8297377521	0.3835093829
1431	0.8298601548	0.3834893012
1432	0.8299213562	0.3834767502
1433	0.8298601548	0.3834483907
1434	0.8297989535	0.3834291159
1435	0.8297989535	0.3834274424
1436	0.8297989535	0.3834274424
1437	0.8297989535	0.3834094227
1438	0.8297989535	0.3834053884
1439	0.8297989535	0.3834046114
1440	0.8297377521	0.3833919408
1441	0.8297377521	0.3833915523
1442	0.8296765507	0.383347773
1443	0.82964595	0.3833192642
1444	0.8296153493	0.3833037547
1445	0.8296765507	0.3832986745
1446	0.8296765507	0.3832976285
1447	0.8296765507	0.3832969412
1448	0.8296765507	0.3832664003
1449	0.8297071514	0.3832558813
1450	0.8297377521	0.3832103986
1451	0.8297071514	0.3832099205
1452	0.8297683528	0.3832053184
1453	0.8297683528	0.3831819794
1454	0.8297683528	0.3831792302
1455	0.8297683528	0.3831792003
1456	0.8297683528	0.3831722972
1457	0.8297989535	0.3831470755
1458	0.82964595	0.3831165645
1459	0.8295847486	0.3830778355
1460	0.8295847486	0.3830777458
1461	0.8295847486	0.3830717691
1462	0.8295847486	0.3830715002
1463	0.8295847486	0.3830706933
1464	0.8295847486	0.3830706336
1465	0.8297071514	0.3830614593
1466	0.8297071514	0.3830614295
1467	0.8295847486	0.3830399731
1468	0.8295847486	0.3830336378
1469	0.8295847486	0.3830109861
1470	0.8295847486	0.3830108367
1471	0.8295847486	0.383008446
1472	0.8295847486	0.3830081173
1473	0.8295847486	0.3830050991
1474	0.8295847486	0.3830046209
1475	0.8296153493	0.3829617381
1476	0.82964595	0.382955373
1477	0.82964595	0.382955373
1478	0.82964595	0.382955373
1479	0.8297071514	0.3829152992
1480	0.8296153493	0.3828913924
1481	0.8296765507	0.3828780943
1482	0.82964595	0.382871998
1483	0.82964595	0.3828687407
1484	0.82964595	0.3828656328
1485	0.8296765507	0.3828641088
1486	0.82964595	0.3828599849
1487	0.82964595	0.3828597458
1488	0.8296153493	0.3828552334
1489	0.8296153493	0.3828551437
1490	0.8296153493	0.3828550541
1491	0.8296153493	0.3828517669
1492	0.8296153493	0.382851737
1493	0.82964595	0.3828246327
1494	0.82964595	0.3828245729
1495	0.8296153493	0.3827923286
1496	0.8295847486	0.3827655232
1497	0.8295235472	0.3827046505
1498	0.8295235472	0.3827046206
1499	0.8295235472	0.3826946694
1500	0.8295541479	0.3826908144
1501	0.8295541479	0.382687079
1502	0.8296765507	0.3826789208
1503	0.82964595	0.3826762313
1504	0.82964595	0.3826761715
1505	0.8296153493	0.3826756934
1506	0.8296153493	0.3826755141
1507	0.8297071514	0.3826462283
1508	0.8297071514	0.3826456007
1509	0.8297071514	0.3826454513
1510	0.82964595	0.3826280292
1511	0.82964595	0.3826268339
1512	0.82964595	0.3826183171
1513	0.82964595	0.3826182872
1514	0.82964595	0.3826172413
1515	0.82964595	0.3826154184
1516	0.82964595	0.3826143725
1517	0.82964595	0.3826141035
1518	0.82964595	0.3826140736
1519	0.82964595	0.3826128185
1520	0.82964595	0.3826128185
1521	0.82964595	0.3826126392
1522	0.82964595	0.3826081866
1523	0.8296765507	0.3825781537
1524	0.8296153493	0.3825654532
1525	0.8296765507	0.3825587892
1526	0.82964595	0.3825461784
1527	0.82964595	0.3825451922
1528	0.8297683528	0.3825105572
1529	0.8297683528	0.3825096309
1530	0.8298601548	0.3824820484
1531	0.8299213562	0.3824489973
1532	0.8298295541	0.3824118222
1533	0.8298295541	0.3824117027
1534	0.8298295541	0.3824115831
1535	0.8298295541	0.3824115831
1536	0.8298295541	0.3824115831
1537	0.8299213562	0.3824001975
1538	0.8298907555	0.3823990619
1539	0.8298907555	0.382398016
1540	0.8298907555	0.382397508
1541	0.8298907555	0.382397
1542	0.8298907555	0.3823926968
1543	0.8298601548	0.3823688199
1544	0.8298601548	0.3823688497
1545	0.8298601548	0.3823687003
1546	0.8298907555	0.3823673556
1547	0.8298907555	0.382367236
1548	0.8298907555	0.3823672061
1549	0.8298907555	0.382367236
1550	0.8298601548	0.3823358584
1551	0.8298601548	0.3823357687
1552	0.8297989535	0.3823268336
1553	0.8299519569	0.382286461
1554	0.8300131583	0.3822488377
1555	0.8300131583	0.3822481503
1556	0.8300131583	0.3822481503
1557	0.8300131583	0.3822478515
1558	0.8299825576	0.3822316546
1559	0.8299825576	0.3822316845
1560	0.830043759	0.3822081363
1561	0.830043759	0.3822075984
1562	0.830043759	0.3822045802
1563	0.830043759	0.382202847
1564	0.830043759	0.382202847
1565	0.830043759	0.3822027872
1566	0.830043759	0.3822010838
1567	0.830043759	0.3821786712
1568	0.8300743597	0.3821786413
1569	0.8300743597	0.3821786413
1570	0.8301355611	0.3821586493
1571	0.8300743597	0.3821033051
1572	0.8300743597	0.3820931148
1573	0.8301355611	0.382076649
1574	0.8301355611	0.3820759916
1575	0.8301355611	0.3820756927
1576	0.8301661618	0.382069477
1577	0.8301661618	0.3820573443
1578	0.8301355611	0.3820570155
1579	0.8301355611	0.3820569259
1580	0.8301661618	0.3820514871
1581	0.8301967624	0.3820498435
1582	0.8301967624	0.3820497539
1583	0.8301967624	0.3820497539
1584	0.8301967624	0.382049724
1585	0.8301967624	0.3820497539
1586	0.8301661618	0.3820495447
1587	0.8301661618	0.3820494251
1588	0.8301661618	0.3820494251
1589	0.8301967624	0.3820440461
1590	0.8301661618	0.382042791
1591	0.8301661618	0.382042791
1592	0.8301661618	0.3820293135
1593	0.8301049604	0.3819950372
1594	0.8301049604	0.3819939315
1595	0.8301049604	0.381993035
1596	0.8301049604	0.3819927362
1597	0.8301049604	0.3819927362
1598	0.8301049604	0.3819913615
1599	0.8301049604	0.3819883433
1600	0.8301049604	0.3819882536
1601	0.8301355611	0.3819840102
1602	0.8301355611	0.3819837412
1603	0.8301049604	0.3819648549
1604	0.8301049604	0.3819480006
1605	0.8301049604	0.3819479109
1606	0.8301049604	0.3819478213
1607	0.8301049604	0.3819455203
1608	0.8301049604	0.3819446237
1609	0.8301049604	0.3819442651
1610	0.8301355611	0.3819346427
1611	0.8301661618	0.38191994
1612	0.8301355611	0.3819179677
1613	0.8301355611	0.3819134852
1614	0.8301355611	0.381911991
1615	0.8301355611	0.3819119013
1616	0.8301355611	0.3819116025
1617	0.8300743597	0.3818866498
1618	0.8300743597	0.3818866199
1619	0.8300743597	0.3818864107
1620	0.8301355611	0.3818722161
1621	0.8301661618	0.3818574237
1622	0.8301355611	0.3818411671
1623	0.8301355611	0.3818411073
1624	0.8301355611	0.3818410476
1625	0.8301355611	0.3818410177
1626	0.8301049604	0.3818402706
1627	0.8301355611	0.3818402407
1628	0.8301355611	0.3818393143
1629	0.8301355611	0.3818374018
1630	0.8301049604	0.3818366547
1631	0.8301355611	0.3818143616
1632	0.8301967624	0.3817991808
1633	0.8301967624	0.3817982544
1634	0.8301967624	0.3817964614
1635	0.8301967624	0.3817934731
1636	0.8301967624	0.3817695065
1637	0.8301967624	0.3817680123
1638	0.8301661618	0.3817494547
1639	0.8302579638	0.3817284167
1640	0.8302579638	0.3817100085
1641	0.8302885645	0.3816755229
1642	0.8303191652	0.3816748356
1643	0.8303191652	0.381668829
1644	0.8303191652	0.3816687394
1645	0.8303191652	0.3816686497
1646	0.8303803666	0.3816682612
1647	0.8303803666	0.3816651833
1648	0.8303497659	0.381595495
1649	0.8303803666	0.3815889804
1650	0.8303497659	0.3815874563
1651	0.8303497659	0.3815874563
1652	0.8304109673	0.3815648046
1653	0.8304109673	0.3815648644
1654	0.830441568	0.3815499226
1655	0.830441568	0.3815491756
1656	0.830441568	0.3815491457
1657	0.830441568	0.3815491158
1658	0.830441568	0.3815491158
1659	0.830441568	0.3815276296
1660	0.830441568	0.3815268526
1661	0.830441568	0.3815266135
1662	0.830441568	0.3815240137
1663	0.830441568	0.3815239838
1664	0.8304721687	0.3815069203
1665	0.8304721687	0.3815069502
1666	0.8304109673	0.3814904844
1667	0.8302885645	0.3814839698
1668	0.8303191652	0.3814806527
1669	0.8303191652	0.381480324
1670	0.8303191652	0.381479547
1671	0.8304721687	0.3814498428
1672	0.8304721687	0.3814494544
1673	0.830441568	0.3814357378
1674	0.830441568	0.3814350804
1675	0.830441568	0.3814292531
1676	0.8304721687	0.3813931837
1677	0.8305027694	0.3813795868
1678	0.8304721687	0.381367215
1679	0.8304721687	0.3813663185
1680	0.8305027694	0.3813467747
1681	0.8305027694	0.3813362557
1682	0.8305333701	0.3813357178
1683	0.8305333701	0.3813357178
1684	0.8305333701	0.3813356879
1685	0.8305639707	0.3813318927
1686	0.8305639707	0.3813288745
1687	0.8305945714	0.3813126776
1688	0.8306251721	0.3813081951
1689	0.8306251721	0.3813078066
1690	0.8305639707	0.3812840791
1691	0.8305639707	0.3812839895
1692	0.8305639707	0.3812647744
1693	0.8305333701	0.3812591563
1694	0.8305333701	0.3812582897
1695	0.8305333701	0.3812580506
1696	0.8305333701	0.3812577817
1697	0.8305333701	0.381257184
1698	0.8305639707	0.38123256
1699	0.8305639707	0.3812318428
1700	0.8305639707	0.3812316635
1701	0.8305639707	0.3812314842
1702	0.8305639707	0.3812289441
1703	0.8305639707	0.3812282867
